20181122,084007502000,TXFL8,438,959,449,1319
20181122,084012502000,TXFL8,445,974,456,1336
20181122,084017502000,TXFL8,443,972,470,1352
20181122,084022502000,TXFL8,447,978,468,1348
20181122,084027502000,TXFL8,449,988,468,1348
20181122,084032502000,TXFL8,454,1002,451,1331
20181122,084037502000,TXFL8,459,1011,456,1347
20181122,084042502000,TXFL8,465,1047,463,1354
20181122,084047502000,TXFL8,468,1052,477,1368
20181122,084052502000,TXFL8,470,1054,468,1359
20181122,084057502000,TXFL8,472,1056,472,1365
20181122,084102502000,TXFL8,486,1070,473,1366
20181122,084107502000,TXFL8,485,1069,497,1491
20181122,084112502000,TXFL8,486,1070,500,1497
20181122,084117502000,TXFL8,492,1089,502,1499
20181122,084122502000,TXFL8,496,1092,508,1507
20181122,084127502000,TXFL8,500,1097,528,1626
20181122,084132502000,TXFL8,503,1101,530,1632
20181122,084137502000,TXFL8,507,1105,532,1634
20181122,084142502000,TXFL8,509,1110,538,1654
20181122,084147502000,TXFL8,508,1113,538,1654
20181122,084152502000,TXFL8,510,1114,541,1659
20181122,084157502000,TXFL8,516,1122,551,1679
20181122,084202502000,TXFL8,522,1133,550,1678
20181122,084207502000,TXFL8,527,1139,549,1681
20181122,084212502000,TXFL8,532,1147,546,1685
20181122,084217502000,TXFL8,540,1163,548,1689
20181122,084222502000,TXFL8,544,1168,538,1680
20181122,084227502000,TXFL8,550,1175,541,1683
20181122,084232502000,TXFL8,551,1176,536,1679
20181122,084237502000,TXFL8,557,1183,537,1681
20181122,084242502000,TXFL8,561,1187,542,1695
20181122,084247502000,TXFL8,567,1200,549,1703
20181122,084252502000,TXFL8,572,1206,554,1708
20181122,084257502000,TXFL8,575,1216,555,1551
20181122,084302502000,TXFL8,585,1228,557,1553
20181122,084307502000,TXFL8,588,1233,561,1560
20181122,084312502000,TXFL8,600,1250,562,1561
20181122,084317502000,TXFL8,618,1278,569,1572
20181122,084322502000,TXFL8,631,1293,576,1583
20181122,084327502000,TXFL8,636,1306,584,1612
20181122,084332502000,TXFL8,648,1320,589,1625
20181122,084337502000,TXFL8,658,1350,594,1631
20181122,084342502000,TXFL8,664,1401,602,1655
20181122,084347502000,TXFL8,673,1411,608,1662
20181122,084352502000,TXFL8,684,1435,616,1672
20181122,084357502000,TXFL8,695,1452,625,1696
20181122,084402502000,TXFL8,705,1470,636,1735
20181122,084407502000,TXFL8,712,1477,649,1754
20181122,084412502000,TXFL8,721,1488,653,1789
20181122,084417502000,TXFL8,733,1505,666,1835
20181122,084422502000,TXFL8,742,1531,677,1858
20181122,084427502000,TXFL8,751,1554,692,1959
20181122,084432502000,TXFL8,761,1595,704,1996
20181122,084437502000,TXFL8,779,1719,717,2068
20181122,084442502000,TXFL8,791,1761,726,2087
20181122,084447502000,TXFL8,799,1792,745,2116
20181122,084452502000,TXFL8,822,1873,767,2178
20181122,084457502000,TXFL8,909,1990,841,2284
20181122,084502504000,TXFL8,1245,3982,1155,5543
20181122,084507502000,TXFL8,1312,4441,1298,5834
20181122,084512502000,TXFL8,1436,4675,1389,6061
20181122,084517502000,TXFL8,1488,4807,1427,6111
20181122,084522502000,TXFL8,1528,4900,1445,6122
20181122,084527502000,TXFL8,1553,4958,1508,6292
20181122,084532502000,TXFL8,1581,5022,1580,6388
20181122,084537502000,TXFL8,1633,5123,1627,6504
20181122,084542502000,TXFL8,1669,5237,1686,6612
20181122,084547502000,TXFL8,1703,5304,1720,6671
20181122,084552502000,TXFL8,1730,5342,1747,6719
20181122,084557502000,TXFL8,1745,5388,1782,6818
20181122,084602502000,TXFL8,1834,5630,1858,7056
20181122,084607502000,TXFL8,1894,5726,1918,7122
20181122,084612502000,TXFL8,1960,6145,1944,7179
20181122,084617502000,TXFL8,1976,6239,1958,7204
20181122,084622502000,TXFL8,1994,6257,1983,7253
20181122,084627502000,TXFL8,2004,6274,2012,7292
20181122,084632502000,TXFL8,2003,6262,2068,7393
20181122,084637502000,TXFL8,2017,6280,2097,7500
20181122,084642502000,TXFL8,2036,6288,2167,7735
20181122,084647502000,TXFL8,2081,6392,2186,7761
20181122,084652502000,TXFL8,2098,6415,2218,7804
20181122,084657502000,TXFL8,2125,6485,2263,7857
20181122,084702502000,TXFL8,2167,6553,2275,7892
20181122,084707502000,TXFL8,2189,6585,2288,7911
20181122,084712502000,TXFL8,2207,6601,2313,7966
20181122,084717502000,TXFL8,2218,6625,2352,8053
20181122,084722502000,TXFL8,2241,6680,2374,8086
20181122,084727502000,TXFL8,2265,6713,2391,8107
20181122,084732502000,TXFL8,2284,6752,2403,8119
20181122,084737502000,TXFL8,2321,6819,2418,8135
20181122,084742502000,TXFL8,2374,6893,2429,8144
20181122,084747502000,TXFL8,2417,7025,2445,8180
20181122,084752502000,TXFL8,2428,7037,2462,8210
20181122,084757502000,TXFL8,2452,7079,2473,8236
20181122,084802502000,TXFL8,2469,7131,2487,8262
20181122,084807502000,TXFL8,2531,7206,2490,8269
20181122,084812502000,TXFL8,2587,7269,2505,8315
20181122,084817502000,TXFL8,2583,7271,2523,8338
20181122,084822502000,TXFL8,2558,7252,2555,8386
20181122,084827502000,TXFL8,2556,7247,2582,8428
20181122,084832502000,TXFL8,2558,7263,2601,8448
20181122,084837502000,TXFL8,2575,7299,2636,8596
20181122,084842502000,TXFL8,2580,7321,2637,8612
20181122,084847502000,TXFL8,2584,7328,2646,8683
20181122,084852502000,TXFL8,2580,7328,2665,8728
20181122,084857502000,TXFL8,2590,7344,2680,8757
20181122,084902502000,TXFL8,2613,7364,2683,8751
20181122,084907502000,TXFL8,2618,7355,2707,8788
20181122,084912502000,TXFL8,2622,7952,2720,8852
20181122,084917502000,TXFL8,2622,7953,2740,8892
20181122,084922502000,TXFL8,2634,7980,2753,8792
20181122,084927502000,TXFL8,2648,8001,2769,8916
20181122,084932502000,TXFL8,2660,8027,2781,8931
20181122,084937502000,TXFL8,2661,8024,2786,8945
20181122,084942502000,TXFL8,2671,8053,2800,8970
20181122,084947502000,TXFL8,2710,8140,2798,8969
20181122,084952502000,TXFL8,2706,8133,2811,8979
20181122,084957502000,TXFL8,2727,8169,2813,8990
20181122,085002502000,TXFL8,2732,8180,2864,9083
20181122,085007502000,TXFL8,2746,8200,2884,9116
20181122,085012502000,TXFL8,2755,8209,2892,9126
20181122,085017502000,TXFL8,2766,8224,2893,9126
20181122,085022502000,TXFL8,2771,8230,2914,9159
20181122,085027502000,TXFL8,2775,8245,2931,9186
20181122,085032502000,TXFL8,2794,8281,2938,9203
20181122,085037502000,TXFL8,2800,8300,2971,9268
20181122,085042502000,TXFL8,2805,8314,3028,9437
20181122,085047502000,TXFL8,2826,8345,3056,9493
20181122,085052502000,TXFL8,2844,8375,3072,9551
20181122,085057502000,TXFL8,2859,8411,3093,9580
20181122,085102502000,TXFL8,2874,8455,3078,9605
20181122,085107502000,TXFL8,2965,8605,3116,9728
20181122,085112502000,TXFL8,2988,8632,3123,9739
20181122,085117502000,TXFL8,2967,8614,3159,9894
20181122,085122502000,TXFL8,2980,8628,3168,9912
20181122,085127502000,TXFL8,3003,8652,3187,9947
20181122,085132502000,TXFL8,3085,8904,3185,9946
20181122,085137502000,TXFL8,3081,8981,3215,9998
20181122,085142502000,TXFL8,3070,8962,3252,10075
20181122,085147502000,TXFL8,3090,8997,3266,10139
20181122,085152502000,TXFL8,3110,9028,3283,10163
20181122,085157502000,TXFL8,3130,9068,3304,10221
20181122,085202502000,TXFL8,3136,9076,3322,10247
20181122,085207502000,TXFL8,3155,9099,3337,10299
20181122,085212502000,TXFL8,3189,9166,3366,10364
